file	line	word	matched_stem	before_10	after_10
/home/maxime/Projects/dspy/docs/docs/cheatsheet.md	315	program	program	medium and heavy optimization runs Optimize program print f Optimizing	with MIPRO optimized_program teleprompter compile program deepcopy trainset trainset max_bootstrapped_demos
/home/maxime/Projects/dspy/docs/docs/cheatsheet.md	316	optimized_program	program	optimization runs Optimize program print f Optimizing program with MIPRO	teleprompter compile program deepcopy trainset trainset max_bootstrapped_demos 3 max_labeled_demos 4
/home/maxime/Projects/dspy/docs/docs/cheatsheet.md	317	program	program	program print f Optimizing program with MIPRO optimized_program teleprompter compile	deepcopy trainset trainset max_bootstrapped_demos 3 max_labeled_demos 4 Save optimize program
/home/maxime/Projects/dspy/docs/docs/cheatsheet.md	323	program	program	program deepcopy trainset trainset max_bootstrapped_demos 3 max_labeled_demos 4 Save optimize	for future use optimized_program save f mipro_optimized Evaluate optimized program
/home/maxime/Projects/dspy/docs/docs/cheatsheet.md	324	optimized_program	program	max_bootstrapped_demos 3 max_labeled_demos 4 Save optimize program for future use	save f mipro_optimized Evaluate optimized program print f Evaluate optimized
/home/maxime/Projects/dspy/docs/docs/cheatsheet.md	326	program	program	program for future use optimized_program save f mipro_optimized Evaluate optimized	print f Evaluate optimized program evaluate optimized_program devset devset Optimizing
/home/maxime/Projects/dspy/docs/docs/cheatsheet.md	327	program	program	save f mipro_optimized Evaluate optimized program print f Evaluate optimized	evaluate optimized_program devset devset Optimizing instructions only with MIPROv2 0
/home/maxime/Projects/dspy/docs/docs/cheatsheet.md	328	optimized_program	program	mipro_optimized Evaluate optimized program print f Evaluate optimized program evaluate	devset devset Optimizing instructions only with MIPROv2 0 Shot python
/home/maxime/Projects/dspy/docs/docs/cheatsheet.md	343	program	program	Can choose between light medium and heavy optimization runs Optimize	print f Optimizing program with MIPRO optimized_program teleprompter compile program
/home/maxime/Projects/dspy/docs/docs/cheatsheet.md	344	program	program	medium and heavy optimization runs Optimize program print f Optimizing	with MIPRO optimized_program teleprompter compile program deepcopy trainset trainset max_bootstrapped_demos
/home/maxime/Projects/dspy/docs/docs/cheatsheet.md	345	optimized_program	program	optimization runs Optimize program print f Optimizing program with MIPRO	teleprompter compile program deepcopy trainset trainset max_bootstrapped_demos 0 max_labeled_demos 0
/home/maxime/Projects/dspy/docs/docs/cheatsheet.md	346	program	program	program print f Optimizing program with MIPRO optimized_program teleprompter compile	deepcopy trainset trainset max_bootstrapped_demos 0 max_labeled_demos 0 Save optimize program
/home/maxime/Projects/dspy/docs/docs/cheatsheet.md	352	program	program	program deepcopy trainset trainset max_bootstrapped_demos 0 max_labeled_demos 0 Save optimize	for future use optimized_program save f mipro_optimized Evaluate optimized program
/home/maxime/Projects/dspy/docs/docs/cheatsheet.md	353	optimized_program	program	max_bootstrapped_demos 0 max_labeled_demos 0 Save optimize program for future use	save f mipro_optimized Evaluate optimized program print f Evaluate optimized
/home/maxime/Projects/dspy/docs/docs/cheatsheet.md	355	program	program	program for future use optimized_program save f mipro_optimized Evaluate optimized	print f Evaluate optimized program evaluate optimized_program devset devset KNNFewShot
/home/maxime/Projects/dspy/docs/docs/cheatsheet.md	356	program	program	save f mipro_optimized Evaluate optimized program print f Evaluate optimized	evaluate optimized_program devset devset KNNFewShot python from sentence_transformers import SentenceTransformer
/home/maxime/Projects/dspy/docs/docs/cheatsheet.md	357	optimized_program	program	mipro_optimized Evaluate optimized program print f Evaluate optimized program evaluate	devset devset KNNFewShot python from sentence_transformers import SentenceTransformer from dspy
/home/maxime/Projects/dspy/docs/docs/cheatsheet.md	378	num_candidate_programs	program	dspy teleprompt import BootstrapFewShotWithOptuna fewshot_optuna_optimizer BootstrapFewShotWithOptuna metric your_defined_metric max_bootstrapped_demos 2	8 num_threads NUM_THREADS your_dspy_program_compiled fewshot_optuna_optimizer compile student your_dspy_program trainset trainset
/home/maxime/Projects/dspy/docs/docs/cheatsheet.md	380	your_dspy_program_compiled	program	fewshot_optuna_optimizer BootstrapFewShotWithOptuna metric your_defined_metric max_bootstrapped_demos 2 num_candidate_programs 8 num_threads NUM_THREADS	fewshot_optuna_optimizer compile student your_dspy_program trainset trainset valset devset Other custom
/home/maxime/Projects/dspy/docs/docs/cheatsheet.md	380	your_dspy_program	program	max_bootstrapped_demos 2 num_candidate_programs 8 num_threads NUM_THREADS your_dspy_program_compiled fewshot_optuna_optimizer compile student	trainset trainset valset devset Other custom configurations are similar to
/home/maxime/Projects/dspy/docs/docs/cheatsheet.md	388	programs	program	Batch Ascent is a prompt optimizer that accepts arbitrary DSPy	and proceeds in a sequence of mini batches seeking to
/home/maxime/Projects/dspy/docs/docs/cheatsheet.md	395	optimized_program	program	import SIMBA simba SIMBA metric your_defined_metric max_steps 12 max_demos 10	simba compile student your_dspy_program trainset trainset DSPy Tools and Utilities
/home/maxime/Projects/dspy/docs/docs/cheatsheet.md	395	your_dspy_program	program	metric your_defined_metric max_steps 12 max_demos 10 optimized_program simba compile student	trainset trainset DSPy Tools and Utilities dspy Tool python import
/home/maxime/Projects/dspy/docs/docs/cheatsheet.md	411	programming	program	for query tool dspy Tool search_web result tool query Python	dspy streamify python import dspy import asyncio predict dspy Predict
/home/maxime/Projects/dspy/docs/docs/cheatsheet.md	442	dspy_program	program	print chunk asyncio run read_output_stream dspy asyncify python import dspy	dspy ChainOfThought question answer dspy_program dspy asyncify dspy_program asyncio run
/home/maxime/Projects/dspy/docs/docs/cheatsheet.md	443	dspy_program	program	dspy asyncify python import dspy dspy_program dspy ChainOfThought question answer	dspy asyncify dspy_program asyncio run dspy_program question What is DSPy
/home/maxime/Projects/dspy/docs/docs/cheatsheet.md	443	dspy_program	program	import dspy dspy_program dspy ChainOfThought question answer dspy_program dspy asyncify	asyncio run dspy_program question What is DSPy Track Usage python
/home/maxime/Projects/dspy/docs/docs/cheatsheet.md	445	dspy_program	program	dspy ChainOfThought question answer dspy_program dspy asyncify dspy_program asyncio run	question What is DSPy Track Usage python import dspy dspy
/home/maxime/Projects/dspy/docs/docs/cheatsheet.md	477	module	module	and dspy BestofN in DSPy 2 6 BestofN Runs a	up to N times with different rollout IDs bypassing cache
/home/maxime/Projects/dspy/docs/docs/cheatsheet.md	485	module	module	len pred answer 1 else 0 0 best_of_3 dspy BestOfN	qa N 3 reward_fn one_word_answer threshold 1 0 best_of_3 question
/home/maxime/Projects/dspy/docs/docs/cheatsheet.md	492	module	module	is the capital of Belgium answer Brussels Refine Refines a	by running it up to N times with different rollout
/home/maxime/Projects/dspy/docs/docs/cheatsheet.md	492	module's	module	the final one Refine automatically generates detailed feedback about the	performance and uses this feedback as hints for subsequent runs
/home/maxime/Projects/dspy/docs/docs/cheatsheet.md	500	module	module	len pred answer 1 else 0 0 best_of_3 dspy Refine	qa N 3 reward_fn one_word_answer threshold 1 0 best_of_3 question
/home/maxime/Projects/dspy/docs/docs/cheatsheet.md	507	module	module	Error Handling By default Refine will try to run the	up to N times until the threshold is met If
/home/maxime/Projects/dspy/docs/docs/cheatsheet.md	507	module	module	to N times until the threshold is met If the	encounters an error it will keep going up to N
/home/maxime/Projects/dspy/docs/docs/cheatsheet.md	510	module	module	to a smaller number than N python refine dspy Refine	qa N 3 reward_fn one_word_answer threshold 1 0 fail_count 1
/home/maxime/Projects/dspy/docs/docs/cheatsheet.md	513	module	module	of Belgium If we encounter just one failed attempt the	will raise an error If you want to run the
/home/maxime/Projects/dspy/docs/docs/cheatsheet.md	516	module	module	will raise an error If you want to run the	up to N times without any error handling you can
/home/maxime/Projects/dspy/docs/docs/cheatsheet.md	519	module	module	N This is the default behavior python refine dspy Refine	qa N 3 reward_fn one_word_answer threshold 1 0 fail_count 3
/home/maxime/Projects/dspy/docs/docs/community/community-ports.md	3	programming	program	Community Ports DSPy has inspired implementations across many	languages These community maintained ports bring DSPy's programming paradigm to
/home/maxime/Projects/dspy/docs/docs/community/community-ports.md	3	programming	program	across many programming languages These community maintained ports bring DSPy's	paradigm to different ecosystems If you have created a DSPy
/home/maxime/Projects/dspy/docs/docs/community/community-resources.md	20	program	program	complex language model pipelines edfa5b4bcf9b DSPy A new framework to	your foundation models just by prompting Link https www linkedin
/home/maxime/Projects/dspy/docs/docs/community/community-resources.md	20	program	program	prompting Link https www linkedin com pulse dspy new framework	your foundation models just prompting lli4c Intro to DSPy Goodbye
/home/maxime/Projects/dspy/docs/docs/community/community-resources.md	21	Programming	program	models just prompting lli4c Intro to DSPy Goodbye Prompting Hello	Link https medium com towards data science intro to dspy
/home/maxime/Projects/dspy/docs/docs/community/community-resources.md	21	programming	program	com towards data science intro to dspy goodbye prompting hello	4ca1c6ce3eb9 DSPyGen Revolutionizing AI Link https www linkedin com pulse
/home/maxime/Projects/dspy/docs/docs/community/community-resources.md	41	Programs	program	www youtube com watch v CEuUG4Umfxs Adding Depth to DSPy	Link https www youtube com watch v 0c7Ksd6BG88 Programming Foundation
/home/maxime/Projects/dspy/docs/docs/community/community-resources.md	42	Programming	program	DSPy Programs Link https www youtube com watch v 0c7Ksd6BG88	Foundation Models with DSPy Link https www youtube com watch
/home/maxime/Projects/dspy/docs/docs/community/use-cases.md	26	module	module	for the agent that routes the query the context extraction	the text to sql conversion engine and the table summarization
/home/maxime/Projects/dspy/docs/docs/community/use-cases.md	26	module	module	the text to sql conversion engine and the table summarization	Raia https raiahealth com Using DSPy for AI powered Personal
/home/maxime/Projects/dspy/docs/docs/community/use-cases.md	36	programs	program	ai Turns natural language constrained optimization problems into solvable mathematical	whose candidate solutions are scenarios Infinitus https www infinitus ai
/home/maxime/Projects/dspy/docs/docs/community/use-cases.md	108	programming	program	Lightning AI Link https lightning ai lightning ai studios dspy	with foundation models Haystack Link https towardsdatascience com automating prompt
/home/maxime/Projects/dspy/docs/docs/community/use-cases.md	115	programming	program	integrations dspy Relevance AI Link https relevanceai com blog dspy	not prompting language models Credit Some of these resources were
/home/maxime/Projects/dspy/docs/docs/deep-dive/data-handling/examples.md	13	modules	module	dict s but have a few useful utilities Your DSPy	will return values of the type Prediction which is a
/home/maxime/Projects/dspy/docs/docs/deep-dive/data-handling/examples.md	101	functions	function	context Iterating over Example Iteration in the Example class also	like a dictionary supporting methods like keys values etc python
/home/maxime/Projects/dspy/docs/docs/deep-dive/data-handling/loading-custom-data.md	82	functionality	function	from DSPy This inherits all the useful data loading processing	We load the data in CSV into a DataFrame We
/home/maxime/Projects/dspy/docs/docs/faqs.md	14	module	module	actual system design It lets you focus on designing the	level interactions the _same program_ expressed in 10 or 20
/home/maxime/Projects/dspy/docs/docs/faqs.md	14	program_	program	you focus on designing the module level interactions the _same	expressed in 10 or 20 lines of DSPy can easily
/home/maxime/Projects/dspy/docs/docs/faqs.md	16	modules	module	level application development they offer _batteries included_ pre built application	that plug in with your data or configuration If you'd
/home/maxime/Projects/dspy/docs/docs/faqs.md	16	modules	module	a small set of much more powerful and general purpose	_that can learn to prompt or finetune your LM within
/home/maxime/Projects/dspy/docs/docs/faqs.md	16	program's	program	data_ when you change your data make tweaks to your	control flow or change your target LM the DSPy compiler
/home/maxime/Projects/dspy/docs/docs/faqs.md	16	program	program	change your target LM the DSPy compiler can map your	into a new set of prompts or finetunes that are
/home/maxime/Projects/dspy/docs/docs/faqs.md	16	program	program	provided you're willing to implement or extend your own short	In short DSPy is for when you need a lightweight
/home/maxime/Projects/dspy/docs/docs/faqs.md	16	programming	program	is for when you need a lightweight but automatically optimizing	model not a library of predefined prompts and integrations If
/home/maxime/Projects/dspy/docs/docs/faqs.md	18	programs	program	task In contrast DSPy automatically optimizes the prompts in your	to align them with various task needs which may also
/home/maxime/Projects/dspy/docs/docs/faqs.md	22	modules	module	Then you build your pipeline by selecting built in layers	to use giving each layer a signature input output spec
/home/maxime/Projects/dspy/docs/docs/faqs.md	22	modules	module	layer a signature input output spec and then calling your	freely in your Python code Lastly you use a DSPy
/home/maxime/Projects/dspy/docs/docs/faqs.md	26	program	program	but they all seek to maximize a metric on your	by updating prompts or LM weights Current DSPy optimizers can
/home/maxime/Projects/dspy/docs/docs/faqs.md	26	program	program	DSPy optimizers can inspect your data simulate traces through your	to generate good bad examples of each step propose or
/home/maxime/Projects/dspy/docs/docs/faqs.md	26	programs	program	generalized into a DSPy optimizer that acts on arbitrary LM	Other FAQs We welcome PRs to add formal answers to
/home/maxime/Projects/dspy/docs/docs/faqs.md	37	functions	function	return a float You can define metrics as simply Python	that process model generations and evaluate them based on user
/home/maxime/Projects/dspy/docs/docs/faqs.md	37	programs	program	metrics and advanced evaluations using AI feedback and or DSPy	How expensive or slow is compiling To reflect compiling metrics
/home/maxime/Projects/dspy/docs/docs/faqs.md	41	program	program	compiling metrics we highlight an experiment for reference compiling a	using the BootstrapFewShotWithRandomSearch api optimizers BootstrapFewShotWithRandomSearch md optimizer on the
/home/maxime/Projects/dspy/docs/docs/faqs.md	41	programs	program	the gpt 3 5 turbo 1106 model over 7 candidate	and 10 threads We report that compiling this program takes
/home/maxime/Projects/dspy/docs/docs/faqs.md	41	program	program	candidate programs and 10 threads We report that compiling this	takes around 6 minutes with 3200 API calls 2 7
/home/maxime/Projects/dspy/docs/docs/faqs.md	43	programs	program	avenues to enhance performance of smaller models by compiling DSPy	with larger models to learn enhanced behavior during compile time
/home/maxime/Projects/dspy/docs/docs/faqs.md	48	program	program	Concerns How do I save a checkpoint of my compiled	Here is an example of saving loading a compiled module
/home/maxime/Projects/dspy/docs/docs/faqs.md	50	module	module	program Here is an example of saving loading a compiled	python cot_compiled teleprompter compile CoT trainset trainset valset devset Saving
/home/maxime/Projects/dspy/docs/docs/faqs.md	65	programs	program	compiled_cot_gsm8k json How do I export for deployment Exporting DSPy	is simply saving them as highlighted above How do I
/home/maxime/Projects/dspy/docs/docs/faqs.md	69	programs	program	such libraries to create searchable datasets while developing your DSPy	How do I turn off the cache How do I
/home/maxime/Projects/dspy/docs/docs/faqs.md	93	programs	program	Advanced Usage How do I parallelize You can parallelize DSPy	during both compilation and evaluation by specifying multiple thread settings
/home/maxime/Projects/dspy/docs/docs/faqs.md	93	function	function	the respective DSPy optimizers or within the dspy Evaluate utility	How do freeze a module Modules can be frozen by
/home/maxime/Projects/dspy/docs/docs/faqs.md	95	module	module	within the dspy Evaluate utility function How do freeze a	Modules can be frozen by setting their _compiled attribute to
/home/maxime/Projects/dspy/docs/docs/faqs.md	97	Modules	module	the dspy Evaluate utility function How do freeze a module	can be frozen by setting their _compiled attribute to be
/home/maxime/Projects/dspy/docs/docs/faqs.md	97	module	module	by setting their _compiled attribute to be True indicating the	has gone through optimizer compilation and should not have its
/home/maxime/Projects/dspy/docs/docs/faqs.md	97	program	program	internally in optimizers such as dspy BootstrapFewShot where the student	is ensured to be frozen before the teacher propagates the
/home/maxime/Projects/dspy/docs/docs/faqs.md	101	Program	program	use DSPy assertions a How to Add Assertions to Your	Define Constraints Use dspy Assert and or dspy Suggest to
/home/maxime/Projects/dspy/docs/docs/faqs.md	102	program	program	and or dspy Suggest to define constraints within your DSPy	These are based on boolean validation checks for the outcomes
/home/maxime/Projects/dspy/docs/docs/faqs.md	102	functions	function	outcomes you want to enforce which can simply be Python	to validate the model outputs Integrating Assertions Keep your Assertion
/home/maxime/Projects/dspy/docs/docs/faqs.md	103	module	module	your Assertion statements following a model generations hint following a	layer b How to Activate the Assertions 1 Using assert_transform_module
/home/maxime/Projects/dspy/docs/docs/faqs.md	106	assert_transform_module	module	module layer b How to Activate the Assertions 1 Using	Wrap your DSPy module with assertions using the assert_transform_module function
/home/maxime/Projects/dspy/docs/docs/faqs.md	107	module	module	to Activate the Assertions 1 Using assert_transform_module Wrap your DSPy	with assertions using the assert_transform_module function along with a backtrack_handler
/home/maxime/Projects/dspy/docs/docs/faqs.md	107	assert_transform_module	module	Using assert_transform_module Wrap your DSPy module with assertions using the	function along with a backtrack_handler This function transforms your program
/home/maxime/Projects/dspy/docs/docs/faqs.md	107	function	function	assert_transform_module Wrap your DSPy module with assertions using the assert_transform_module	along with a backtrack_handler This function transforms your program to
/home/maxime/Projects/dspy/docs/docs/faqs.md	107	function	function	assertions using the assert_transform_module function along with a backtrack_handler This	transforms your program to include internal assertions backtracking and retry
/home/maxime/Projects/dspy/docs/docs/faqs.md	107	program	program	assert_transform_module function along with a backtrack_handler This function transforms your	to include internal assertions backtracking and retry logic which can
/home/maxime/Projects/dspy/docs/docs/faqs.md	108	program_with_assertions	program	backtracking and retry logic which can be customized as well	assert_transform_module ProgramWithAssertions backtrack_handler 2 Activate Assertions Directly call activate_assertions on
/home/maxime/Projects/dspy/docs/docs/faqs.md	108	assert_transform_module	module	and retry logic which can be customized as well program_with_assertions	ProgramWithAssertions backtrack_handler 2 Activate Assertions Directly call activate_assertions on your
/home/maxime/Projects/dspy/docs/docs/faqs.md	108	ProgramWithAssertions	program	retry logic which can be customized as well program_with_assertions assert_transform_module	backtrack_handler 2 Activate Assertions Directly call activate_assertions on your DSPy
/home/maxime/Projects/dspy/docs/docs/faqs.md	110	program	program	backtrack_handler 2 Activate Assertions Directly call activate_assertions on your DSPy	with assertions program_with_assertions ProgramWithAssertions activate_assertions Note To use Assertions properly
/home/maxime/Projects/dspy/docs/docs/faqs.md	110	program_with_assertions	program	Assertions Directly call activate_assertions on your DSPy program with assertions	ProgramWithAssertions activate_assertions Note To use Assertions properly you must activate
/home/maxime/Projects/dspy/docs/docs/faqs.md	110	ProgramWithAssertions	program	Directly call activate_assertions on your DSPy program with assertions program_with_assertions	activate_assertions Note To use Assertions properly you must activate a
/home/maxime/Projects/dspy/docs/docs/faqs.md	112	program	program	Note To use Assertions properly you must activate a DSPy	that includes dspy Assert or dspy Suggest statements from either
/home/maxime/Projects/dspy/docs/docs/index.md	11	_Programming_	program	toc DSPy static img dspy_logo png width 200 align left	not prompting _LMs_ PyPI Downloads https static pepy tech personalized
/home/maxime/Projects/dspy/docs/docs/index.md	15	programs	program	rather than brittle strings and offers algorithms that compile AI	into effective prompts and weights for your language models whether
/home/maxime/Projects/dspy/docs/docs/index.md	17	modules	module	Python enables you to build AI software from natural language	and to _generically compose them_ with different models inference strategies
/home/maxime/Projects/dspy/docs/docs/index.md	19	programming	program	Think of DSPy as a higher level language for AI	like the shift from assembly to C or pointer arithmetic
/home/maxime/Projects/dspy/docs/docs/index.md	127	_modules_	module	lm lm Calling the LM directly Idiomatic DSPy involves using	which we define in the rest of this page However
/home/maxime/Projects/dspy/docs/docs/index.md	135	Modules	module	Say this is a test This is a test 1	help you describe AI behavior as _code_ not strings To
/home/maxime/Projects/dspy/docs/docs/index.md	139	programming	program	DSPy shifts your focus from tinkering with prompt strings to	with structured and declarative natural language modules For every AI
/home/maxime/Projects/dspy/docs/docs/index.md	139	modules	module	prompt strings to programming with structured and declarative natural language	For every AI component in your system you specify input
/home/maxime/Projects/dspy/docs/docs/index.md	139	_module_	module	specify input output behavior as a _signature_ and select a	to assign a strategy for invoking your LM DSPy expands
/home/maxime/Projects/dspy/docs/docs/index.md	139	modules	module	and parses your typed outputs so you can compose different	together into ergonomic portable and optimizable AI systems info Getting
/home/maxime/Projects/dspy/docs/docs/index.md	142	modules	module	and optimizable AI systems info Getting Started II Build DSPy	for various tasks Try the examples below after configuring your
/home/maxime/Projects/dspy/docs/docs/index.md	143	module	module	of the box Each tab below sets up a DSPy	like dspy Predict dspy ChainOfThought or dspy ReAct with a
/home/maxime/Projects/dspy/docs/docs/index.md	143	module	module	task specific _signature_ For example question answer float tells the	to take a question and to produce a float answer
/home/maxime/Projects/dspy/docs/docs/index.md	217	module	module	dspy OutputField desc a list of entities and their metadata	dspy Predict ExtractInfo text Apple Inc announced its latest iPhone
/home/maxime/Projects/dspy/docs/docs/index.md	221	module	module	Cook highlighted its new features in a press release response	text text print response title print response headings print response
/home/maxime/Projects/dspy/docs/docs/index.md	276	Module	module	str dspy OutputField desc markdown formatted section class DraftArticle dspy	def __init__ self self build_outline dspy ChainOfThought Outline self draft_section
/home/maxime/Projects/dspy/docs/docs/index.md	310	modules	module	Note that DSPy makes it straightforward to optimize multi stage	like this As long as you can evaluate the _final_
/home/maxime/Projects/dspy/docs/docs/index.md	310	modules	module	system every DSPy optimizer can tune all of the intermediate	Using DSPy in practice from quick scripting to building sophisticated
/home/maxime/Projects/dspy/docs/docs/index.md	314	program	program	learn it from data in the context of a bigger	Even before you start using optimizers DSPy's modules allow you
/home/maxime/Projects/dspy/docs/docs/index.md	316	modules	module	a bigger program Even before you start using optimizers DSPy's	allow you to script effective LM systems as ergonomic portable
/home/maxime/Projects/dspy/docs/docs/index.md	319	modules	module	2 Optimizers tune the prompts and weights of your AI	DSPy provides you with the tools to compile high level
/home/maxime/Projects/dspy/docs/docs/index.md	321	program's	program	prompts or weight updates that align your LM with your	structure and metrics If you change your code or your
/home/maxime/Projects/dspy/docs/docs/index.md	323	module	module	DSPy work by synthesizing good few shot examples for every	like dspy BootstrapRS sup 1 https arxiv org abs 2310
/home/maxime/Projects/dspy/docs/docs/index.md	323	gepa_ai_program	program	for every prompt like dspy GEPA https dspy ai tutorials	sup 2 https arxiv org abs 2507 19457 sup dspy
/home/maxime/Projects/dspy/docs/docs/index.md	323	modules	module	org abs 2406 11695 sup and building datasets for your	and using them to finetune the LM weights in your
/home/maxime/Projects/dspy/docs/docs/index.md	323	gepa_ai_program	program	a look at dspy GEPA tutorials https dspy ai tutorials	info Getting Started III Optimizing the LM prompts or weights
/home/maxime/Projects/dspy/docs/docs/index.md	326	programs	program	Started III Optimizing the LM prompts or weights in DSPy	A typical simple optimization run costs on the order of
/home/maxime/Projects/dspy/docs/docs/index.md	361	module	module	built in SemanticF1 metric which is implemented as a DSPy	python linenums 1 class RAG dspy Module def __init__ self
/home/maxime/Projects/dspy/docs/docs/index.md	364	Module	module	as a DSPy module python linenums 1 class RAG dspy	def __init__ self num_docs 5 self num_docs num_docs self respond
/home/maxime/Projects/dspy/docs/docs/index.md	408	module	module	openai gpt 4o mini 2024 07 18 Define the DSPy	for classification It will use the hint at training time
/home/maxime/Projects/dspy/docs/docs/index.md	435	program	program	First MIPRO starts with the bootstrapping stage It takes your	which may be unoptimized at this point and runs it
/home/maxime/Projects/dspy/docs/docs/index.md	435	modules	module	traces of input output behavior for each one of your	It filters these traces to keep only those that appear
/home/maxime/Projects/dspy/docs/docs/index.md	435	program's	program	MIPRO enters its grounded proposal stage It previews your DSPy	code your data and traces from running your program and
/home/maxime/Projects/dspy/docs/docs/index.md	435	program	program	DSPy program's code your data and traces from running your	and uses them to draft many potential instructions for every
/home/maxime/Projects/dspy/docs/docs/index.md	435	program	program	to draft many potential instructions for every prompt in your	Third MIPRO launches the discrete search stage It samples mini
/home/maxime/Projects/dspy/docs/docs/index.md	435	program	program	constructing every prompt in the pipeline and evaluates the candidate	on the mini batch Using the resulting score MIPRO updates
/home/maxime/Projects/dspy/docs/docs/index.md	437	program	program	composed You can run dspy MIPROv2 and use the produced	as an input to dspy MIPROv2 again or say to
/home/maxime/Projects/dspy/docs/docs/index.md	437	programs	program	run the optimizer and then extract the top 5 candidate	and build a dspy Ensemble of them This allows you
/home/maxime/Projects/dspy/docs/docs/index.md	449	programs	program	the compositional architectures inference time strategies and optimizers for LM	in an open distributed way This gives DSPy users more
/home/maxime/Projects/dspy/docs/docs/index.md	449	programs	program	more control helps them iterate much faster and allows their	to get better over time by applying the latest optimizers
/home/maxime/Projects/dspy/docs/docs/index.md	449	modules	module	get better over time by applying the latest optimizers or	The DSPy research effort started at Stanford NLP in Feb
/home/maxime/Projects/dspy/docs/docs/index.md	451	programs	program	of thousands of people to building and optimizing modular LM	Since then DSPy's community has produced a large body of
/home/maxime/Projects/dspy/docs/docs/index.md	453	program	program	10930 and LeReT https arxiv org abs 2410 23214 on	architectures like STORM https arxiv org abs 2402 14207 IReRa
/home/maxime/Projects/dspy/docs/docs/index.md	453	Program	program	https arxiv org abs 2406 06608 and Haize's Red Teaming	https blog haizelabs com posts dspy in addition to many
/home/maxime/Projects/dspy/docs/docs/learn/evaluation/data.md	14	modules	module	dict s but have a few useful utilities Your DSPy	will return values of the type Prediction which is a
/home/maxime/Projects/dspy/docs/docs/learn/evaluation/metrics.md	7	programs	program	track your progress and optimization so DSPy can make your	more effective What is a metric and how do I
/home/maxime/Projects/dspy/docs/docs/learn/evaluation/metrics.md	12	function	function	a metric for my task A metric is just a	that will take examples from your data and the output
/home/maxime/Projects/dspy/docs/docs/learn/evaluation/metrics.md	16	program	program	outputs There your metric should probably be a smaller DSPy	that checks multiple properties of the output quite possibly using
/home/maxime/Projects/dspy/docs/docs/learn/evaluation/metrics.md	23	function	function	and iterate Simple metrics A DSPy metric is just a	in Python that takes example e g from your training
/home/maxime/Projects/dspy/docs/docs/learn/evaluation/metrics.md	23	program	program	or dev set and the output pred from your DSPy	and outputs a float or int or bool score Your
/home/maxime/Projects/dspy/docs/docs/learn/evaluation/metrics.md	65	program	program	simple Python loop python scores for x in devset pred	x inputs score metric x pred scores append score If
/home/maxime/Projects/dspy/docs/docs/learn/evaluation/metrics.md	79	YOUR_PROGRAM	program	YOUR_DEVSET num_threads 1 display_progress True display_table 5 Launch evaluation evaluator	metric YOUR_METRIC Intermediate Using AI feedback for your metric For
/home/maxime/Projects/dspy/docs/docs/learn/evaluation/metrics.md	121	program	program	0 i e score 2 0 Advanced Using a DSPy	as your metric If your metric is itself a DSPy
/home/maxime/Projects/dspy/docs/docs/learn/evaluation/metrics.md	123	program	program	as your metric If your metric is itself a DSPy	one of the most powerful ways to iterate is to
/home/maxime/Projects/dspy/docs/docs/learn/evaluation/metrics.md	129	program	program	DSPy will not try to track the steps of your	But during compiling optimization DSPy will trace your LM calls
/home/maxime/Projects/dspy/docs/docs/learn/evaluation/overview.md	7	program	program	almost never need labels for the intermediate steps in your	in DSPy You can probably find datasets that are adjacent
/home/maxime/Projects/dspy/docs/docs/learn/evaluation/overview.md	9	function	function	what you aren't able to define A metric is a	that takes examples from your data and takes the output
/home/maxime/Projects/dspy/docs/docs/learn/evaluation/overview.md	9	program	program	form outputs so your metric will be a smaller DSPy	that checks multiple properties of the output Getting this right
/home/maxime/Projects/dspy/docs/docs/learn/evaluation/overview.md	14	program	program	your next steps If your metric is itself a DSPy	If your metric is itself a DSPy program a powerful
/home/maxime/Projects/dspy/docs/docs/learn/evaluation/overview.md	15	program	program	a DSPy program If your metric is itself a DSPy	a powerful way to iterate is to optimize your metric
/home/maxime/Projects/dspy/docs/docs/learn/index.md	9	Programming	program	stages of building AI systems in DSPy are 1 DSPy	This is about defining your task its constraints exploring a
/home/maxime/Projects/dspy/docs/docs/learn/index.md	13	program	program	DSPy optimizers to tune the prompts or weights in your	We suggest learning and applying DSPy in this order For
/home/maxime/Projects/dspy/docs/docs/learn/index.md	15	program	program	it's unproductive to launch optimization runs using a poorly designed	or a bad metric
/home/maxime/Projects/dspy/docs/docs/learn/optimization/optimizers.md	8	program	program	an algorithm that can tune the parameters of a DSPy	i e the prompts and or the LM weights to
/home/maxime/Projects/dspy/docs/docs/learn/optimization/optimizers.md	13	program	program	accuracy A typical DSPy optimizer takes three things Your DSPy	This may be a single module e g dspy Predict
/home/maxime/Projects/dspy/docs/docs/learn/optimization/optimizers.md	13	module	module	three things Your DSPy program This may be a single	e g dspy Predict or a complex multi module program
/home/maxime/Projects/dspy/docs/docs/learn/optimization/optimizers.md	13	module	module	single module e g dspy Predict or a complex multi	program Your metric This is a function that evaluates the
/home/maxime/Projects/dspy/docs/docs/learn/optimization/optimizers.md	13	program	program	module e g dspy Predict or a complex multi module	Your metric This is a function that evaluates the output
/home/maxime/Projects/dspy/docs/docs/learn/optimization/optimizers.md	15	function	function	a complex multi module program Your metric This is a	that evaluates the output of your program and assigns it
/home/maxime/Projects/dspy/docs/docs/learn/optimization/optimizers.md	15	program	program	This is a function that evaluates the output of your	and assigns it a score higher is better A few
